technology_id,technology_group,display_name,technology_track,technology_phase,unlock_technology_group,unlock_required_level,level,max_level,gold_cost,wood_cost,value_per_level,visible_condition,prerequisite_id,effect_type,effect_value,enabled,review_status,notes,shop_enabled,shop_category_id,shop_sort_order,required_city_level,requires_vip,requires_hero_summoned,required_rebirth_level,requires_building_id,requires_content_id,purchase_limit,disabled_reason_text,grant_type,icon_name,encounter_id
researcher_super_wall_armor_15,researcher_super_wall_armor,超级城墙护甲强化 Lv.15,advanced_researcher,0,advanced_researcher_service,0,15,30,310000,520000,45,,,super_wall_armor_flat,45,1,ok,高级研究员：超级墙护甲强化。,1,technology,635,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_16,researcher_super_wall_armor,超级城墙护甲强化 Lv.16,advanced_researcher,0,advanced_researcher_service,0,16,30,330000,550000,48,,,super_wall_armor_flat,48,1,ok,高级研究员：超级墙护甲强化。,1,technology,636,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_17,researcher_super_wall_armor,超级城墙护甲强化 Lv.17,advanced_researcher,0,advanced_researcher_service,0,17,30,350000,580000,51,,,super_wall_armor_flat,51,1,ok,高级研究员：超级墙护甲强化。,1,technology,637,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_18,researcher_super_wall_armor,超级城墙护甲强化 Lv.18,advanced_researcher,0,advanced_researcher_service,0,18,30,370000,610000,54,,,super_wall_armor_flat,54,1,ok,高级研究员：超级墙护甲强化。,1,technology,638,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_19,researcher_super_wall_armor,超级城墙护甲强化 Lv.19,advanced_researcher,0,advanced_researcher_service,0,19,30,390000,640000,57,,,super_wall_armor_flat,57,1,ok,高级研究员：超级墙护甲强化。,1,technology,639,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_20,researcher_super_wall_armor,超级城墙护甲强化 Lv.20,advanced_researcher,0,advanced_researcher_service,0,20,30,410000,670000,60,,,super_wall_armor_flat,60,1,ok,高级研究员：超级墙护甲强化。,1,technology,640,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_21,researcher_super_wall_armor,超级城墙护甲强化 Lv.21,advanced_researcher,0,advanced_researcher_service,0,21,30,430000,700000,63,,,super_wall_armor_flat,63,1,ok,高级研究员：超级墙护甲强化。,1,technology,641,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_22,researcher_super_wall_armor,超级城墙护甲强化 Lv.22,advanced_researcher,0,advanced_researcher_service,0,22,30,450000,730000,66,,,super_wall_armor_flat,66,1,ok,高级研究员：超级墙护甲强化。,1,technology,642,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_23,researcher_super_wall_armor,超级城墙护甲强化 Lv.23,advanced_researcher,0,advanced_researcher_service,0,23,30,470000,760000,69,,,super_wall_armor_flat,69,1,ok,高级研究员：超级墙护甲强化。,1,technology,643,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_24,researcher_super_wall_armor,超级城墙护甲强化 Lv.24,advanced_researcher,0,advanced_researcher_service,0,24,30,490000,790000,72,,,super_wall_armor_flat,72,1,ok,高级研究员：超级墙护甲强化。,1,technology,644,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_25,researcher_super_wall_armor,超级城墙护甲强化 Lv.25,advanced_researcher,0,advanced_researcher_service,0,25,30,510000,820000,75,,,super_wall_armor_flat,75,1,ok,高级研究员：超级墙护甲强化。,1,technology,645,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_26,researcher_super_wall_armor,超级城墙护甲强化 Lv.26,advanced_researcher,0,advanced_researcher_service,0,26,30,530000,850000,78,,,super_wall_armor_flat,78,1,ok,高级研究员：超级墙护甲强化。,1,technology,646,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_27,researcher_super_wall_armor,超级城墙护甲强化 Lv.27,advanced_researcher,0,advanced_researcher_service,0,27,30,550000,880000,81,,,super_wall_armor_flat,81,1,ok,高级研究员：超级墙护甲强化。,1,technology,647,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_28,researcher_super_wall_armor,超级城墙护甲强化 Lv.28,advanced_researcher,0,advanced_researcher_service,0,28,30,570000,910000,84,,,super_wall_armor_flat,84,1,ok,高级研究员：超级墙护甲强化。,1,technology,648,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_29,researcher_super_wall_armor,超级城墙护甲强化 Lv.29,advanced_researcher,0,advanced_researcher_service,0,29,30,590000,940000,87,,,super_wall_armor_flat,87,1,ok,高级研究员：超级墙护甲强化。,1,technology,649,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_wall_armor_30,researcher_super_wall_armor,超级城墙护甲强化 Lv.30,advanced_researcher,0,advanced_researcher_service,0,30,30,610000,970000,90,,,super_wall_armor_flat,90,1,ok,高级研究员：超级墙护甲强化。,1,technology,650,4,0,0,0,,,0,,technology_level,ability_upgrade_wall,
researcher_super_tower_attack_01,researcher_super_tower_attack,超级防御塔强化 Lv.1,advanced_researcher,0,advanced_researcher_service,0,1,30,30000,100000,30000,,,super_tower_attack_flat,30000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,661,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_02,researcher_super_tower_attack,超级防御塔强化 Lv.2,advanced_researcher,0,advanced_researcher_service,0,2,30,50000,130000,60000,,,super_tower_attack_flat,60000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,662,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_03,researcher_super_tower_attack,超级防御塔强化 Lv.3,advanced_researcher,0,advanced_researcher_service,0,3,30,70000,160000,90000,,,super_tower_attack_flat,90000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,663,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_04,researcher_super_tower_attack,超级防御塔强化 Lv.4,advanced_researcher,0,advanced_researcher_service,0,4,30,90000,190000,120000,,,super_tower_attack_flat,120000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,664,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_05,researcher_super_tower_attack,超级防御塔强化 Lv.5,advanced_researcher,0,advanced_researcher_service,0,5,30,110000,220000,150000,,,super_tower_attack_flat,150000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,665,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_06,researcher_super_tower_attack,超级防御塔强化 Lv.6,advanced_researcher,0,advanced_researcher_service,0,6,30,130000,250000,180000,,,super_tower_attack_flat,180000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,666,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_07,researcher_super_tower_attack,超级防御塔强化 Lv.7,advanced_researcher,0,advanced_researcher_service,0,7,30,150000,280000,210000,,,super_tower_attack_flat,210000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,667,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_08,researcher_super_tower_attack,超级防御塔强化 Lv.8,advanced_researcher,0,advanced_researcher_service,0,8,30,170000,310000,240000,,,super_tower_attack_flat,240000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,668,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_09,researcher_super_tower_attack,超级防御塔强化 Lv.9,advanced_researcher,0,advanced_researcher_service,0,9,30,190000,340000,270000,,,super_tower_attack_flat,270000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,669,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_10,researcher_super_tower_attack,超级防御塔强化 Lv.10,advanced_researcher,0,advanced_researcher_service,0,10,30,210000,370000,300000,,,super_tower_attack_flat,300000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,670,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_11,researcher_super_tower_attack,超级防御塔强化 Lv.11,advanced_researcher,0,advanced_researcher_service,0,11,30,230000,400000,330000,,,super_tower_attack_flat,330000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,671,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_12,researcher_super_tower_attack,超级防御塔强化 Lv.12,advanced_researcher,0,advanced_researcher_service,0,12,30,250000,430000,360000,,,super_tower_attack_flat,360000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,672,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_13,researcher_super_tower_attack,超级防御塔强化 Lv.13,advanced_researcher,0,advanced_researcher_service,0,13,30,270000,460000,390000,,,super_tower_attack_flat,390000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,673,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_14,researcher_super_tower_attack,超级防御塔强化 Lv.14,advanced_researcher,0,advanced_researcher_service,0,14,30,290000,490000,420000,,,super_tower_attack_flat,420000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,674,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_15,researcher_super_tower_attack,超级防御塔强化 Lv.15,advanced_researcher,0,advanced_researcher_service,0,15,30,310000,520000,450000,,,super_tower_attack_flat,450000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,675,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_16,researcher_super_tower_attack,超级防御塔强化 Lv.16,advanced_researcher,0,advanced_researcher_service,0,16,30,330000,550000,480000,,,super_tower_attack_flat,480000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,676,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_17,researcher_super_tower_attack,超级防御塔强化 Lv.17,advanced_researcher,0,advanced_researcher_service,0,17,30,350000,580000,510000,,,super_tower_attack_flat,510000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,677,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_18,researcher_super_tower_attack,超级防御塔强化 Lv.18,advanced_researcher,0,advanced_researcher_service,0,18,30,370000,610000,540000,,,super_tower_attack_flat,540000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,678,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_19,researcher_super_tower_attack,超级防御塔强化 Lv.19,advanced_researcher,0,advanced_researcher_service,0,19,30,390000,640000,570000,,,super_tower_attack_flat,570000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,679,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_20,researcher_super_tower_attack,超级防御塔强化 Lv.20,advanced_researcher,0,advanced_researcher_service,0,20,30,410000,670000,600000,,,super_tower_attack_flat,600000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,680,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_21,researcher_super_tower_attack,超级防御塔强化 Lv.21,advanced_researcher,0,advanced_researcher_service,0,21,30,430000,700000,630000,,,super_tower_attack_flat,630000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,681,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_22,researcher_super_tower_attack,超级防御塔强化 Lv.22,advanced_researcher,0,advanced_researcher_service,0,22,30,450000,730000,660000,,,super_tower_attack_flat,660000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,682,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_23,researcher_super_tower_attack,超级防御塔强化 Lv.23,advanced_researcher,0,advanced_researcher_service,0,23,30,470000,760000,690000,,,super_tower_attack_flat,690000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,683,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_24,researcher_super_tower_attack,超级防御塔强化 Lv.24,advanced_researcher,0,advanced_researcher_service,0,24,30,490000,790000,720000,,,super_tower_attack_flat,720000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,684,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_25,researcher_super_tower_attack,超级防御塔强化 Lv.25,advanced_researcher,0,advanced_researcher_service,0,25,30,510000,820000,750000,,,super_tower_attack_flat,750000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,685,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_26,researcher_super_tower_attack,超级防御塔强化 Lv.26,advanced_researcher,0,advanced_researcher_service,0,26,30,530000,850000,780000,,,super_tower_attack_flat,780000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,686,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_27,researcher_super_tower_attack,超级防御塔强化 Lv.27,advanced_researcher,0,advanced_researcher_service,0,27,30,550000,880000,810000,,,super_tower_attack_flat,810000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,687,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_28,researcher_super_tower_attack,超级防御塔强化 Lv.28,advanced_researcher,0,advanced_researcher_service,0,28,30,570000,910000,840000,,,super_tower_attack_flat,840000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,688,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_29,researcher_super_tower_attack,超级防御塔强化 Lv.29,advanced_researcher,0,advanced_researcher_service,0,29,30,590000,940000,870000,,,super_tower_attack_flat,870000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,689,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_attack_30,researcher_super_tower_attack,超级防御塔强化 Lv.30,advanced_researcher,0,advanced_researcher_service,0,30,30,610000,970000,900000,,,super_tower_attack_flat,900000,1,ok,高级研究员：超级防御塔攻击力每级提高30000。,1,technology,690,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_01,researcher_super_tower_range,超级防御塔攻击距离 Lv.1,advanced_researcher,0,advanced_researcher_service,0,1,30,30000,100000,30,,,super_tower_attack_range,30,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,701,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_02,researcher_super_tower_range,超级防御塔攻击距离 Lv.2,advanced_researcher,0,advanced_researcher_service,0,2,30,50000,130000,60,,,super_tower_attack_range,60,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,702,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_03,researcher_super_tower_range,超级防御塔攻击距离 Lv.3,advanced_researcher,0,advanced_researcher_service,0,3,30,70000,160000,90,,,super_tower_attack_range,90,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,703,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_04,researcher_super_tower_range,超级防御塔攻击距离 Lv.4,advanced_researcher,0,advanced_researcher_service,0,4,30,90000,190000,120,,,super_tower_attack_range,120,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,704,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_05,researcher_super_tower_range,超级防御塔攻击距离 Lv.5,advanced_researcher,0,advanced_researcher_service,0,5,30,110000,220000,150,,,super_tower_attack_range,150,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,705,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_06,researcher_super_tower_range,超级防御塔攻击距离 Lv.6,advanced_researcher,0,advanced_researcher_service,0,6,30,130000,250000,180,,,super_tower_attack_range,180,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,706,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_07,researcher_super_tower_range,超级防御塔攻击距离 Lv.7,advanced_researcher,0,advanced_researcher_service,0,7,30,150000,280000,210,,,super_tower_attack_range,210,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,707,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_08,researcher_super_tower_range,超级防御塔攻击距离 Lv.8,advanced_researcher,0,advanced_researcher_service,0,8,30,170000,310000,240,,,super_tower_attack_range,240,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,708,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_09,researcher_super_tower_range,超级防御塔攻击距离 Lv.9,advanced_researcher,0,advanced_researcher_service,0,9,30,190000,340000,270,,,super_tower_attack_range,270,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,709,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_10,researcher_super_tower_range,超级防御塔攻击距离 Lv.10,advanced_researcher,0,advanced_researcher_service,0,10,30,210000,370000,300,,,super_tower_attack_range,300,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,710,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_11,researcher_super_tower_range,超级防御塔攻击距离 Lv.11,advanced_researcher,0,advanced_researcher_service,0,11,30,230000,400000,330,,,super_tower_attack_range,330,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,711,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_12,researcher_super_tower_range,超级防御塔攻击距离 Lv.12,advanced_researcher,0,advanced_researcher_service,0,12,30,250000,430000,360,,,super_tower_attack_range,360,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,712,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_13,researcher_super_tower_range,超级防御塔攻击距离 Lv.13,advanced_researcher,0,advanced_researcher_service,0,13,30,270000,460000,390,,,super_tower_attack_range,390,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,713,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_14,researcher_super_tower_range,超级防御塔攻击距离 Lv.14,advanced_researcher,0,advanced_researcher_service,0,14,30,290000,490000,420,,,super_tower_attack_range,420,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,714,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_15,researcher_super_tower_range,超级防御塔攻击距离 Lv.15,advanced_researcher,0,advanced_researcher_service,0,15,30,310000,520000,450,,,super_tower_attack_range,450,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,715,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_16,researcher_super_tower_range,超级防御塔攻击距离 Lv.16,advanced_researcher,0,advanced_researcher_service,0,16,30,330000,550000,480,,,super_tower_attack_range,480,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,716,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_17,researcher_super_tower_range,超级防御塔攻击距离 Lv.17,advanced_researcher,0,advanced_researcher_service,0,17,30,350000,580000,510,,,super_tower_attack_range,510,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,717,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_18,researcher_super_tower_range,超级防御塔攻击距离 Lv.18,advanced_researcher,0,advanced_researcher_service,0,18,30,370000,610000,540,,,super_tower_attack_range,540,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,718,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_19,researcher_super_tower_range,超级防御塔攻击距离 Lv.19,advanced_researcher,0,advanced_researcher_service,0,19,30,390000,640000,570,,,super_tower_attack_range,570,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,719,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_20,researcher_super_tower_range,超级防御塔攻击距离 Lv.20,advanced_researcher,0,advanced_researcher_service,0,20,30,410000,670000,600,,,super_tower_attack_range,600,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,720,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_21,researcher_super_tower_range,超级防御塔攻击距离 Lv.21,advanced_researcher,0,advanced_researcher_service,0,21,30,430000,700000,630,,,super_tower_attack_range,630,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,721,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_22,researcher_super_tower_range,超级防御塔攻击距离 Lv.22,advanced_researcher,0,advanced_researcher_service,0,22,30,450000,730000,660,,,super_tower_attack_range,660,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,722,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_23,researcher_super_tower_range,超级防御塔攻击距离 Lv.23,advanced_researcher,0,advanced_researcher_service,0,23,30,470000,760000,690,,,super_tower_attack_range,690,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,723,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_24,researcher_super_tower_range,超级防御塔攻击距离 Lv.24,advanced_researcher,0,advanced_researcher_service,0,24,30,490000,790000,720,,,super_tower_attack_range,720,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,724,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_25,researcher_super_tower_range,超级防御塔攻击距离 Lv.25,advanced_researcher,0,advanced_researcher_service,0,25,30,510000,820000,750,,,super_tower_attack_range,750,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,725,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_26,researcher_super_tower_range,超级防御塔攻击距离 Lv.26,advanced_researcher,0,advanced_researcher_service,0,26,30,530000,850000,780,,,super_tower_attack_range,780,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,726,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_27,researcher_super_tower_range,超级防御塔攻击距离 Lv.27,advanced_researcher,0,advanced_researcher_service,0,27,30,550000,880000,810,,,super_tower_attack_range,810,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,727,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_28,researcher_super_tower_range,超级防御塔攻击距离 Lv.28,advanced_researcher,0,advanced_researcher_service,0,28,30,570000,910000,840,,,super_tower_attack_range,840,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,728,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_29,researcher_super_tower_range,超级防御塔攻击距离 Lv.29,advanced_researcher,0,advanced_researcher_service,0,29,30,590000,940000,870,,,super_tower_attack_range,870,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,729,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_range_30,researcher_super_tower_range,超级防御塔攻击距离 Lv.30,advanced_researcher,0,advanced_researcher_service,0,30,30,610000,970000,900,,,super_tower_attack_range,900,1,ok,高级研究员：超级防御塔攻击距离每级增加30。,1,technology,730,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_01,researcher_super_tower_crit,超级防御塔暴击 Lv.1,advanced_researcher,0,advanced_researcher_service,0,1,23,1000,300000,1,,,super_tower_crit_pct,1,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,741,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_02,researcher_super_tower_crit,超级防御塔暴击 Lv.2,advanced_researcher,0,advanced_researcher_service,0,2,23,21000,330000,2,,,super_tower_crit_pct,2,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,742,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_03,researcher_super_tower_crit,超级防御塔暴击 Lv.3,advanced_researcher,0,advanced_researcher_service,0,3,23,41000,360000,3,,,super_tower_crit_pct,3,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,743,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_04,researcher_super_tower_crit,超级防御塔暴击 Lv.4,advanced_researcher,0,advanced_researcher_service,0,4,23,61000,390000,4,,,super_tower_crit_pct,4,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,744,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_05,researcher_super_tower_crit,超级防御塔暴击 Lv.5,advanced_researcher,0,advanced_researcher_service,0,5,23,81000,420000,5,,,super_tower_crit_pct,5,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,745,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_06,researcher_super_tower_crit,超级防御塔暴击 Lv.6,advanced_researcher,0,advanced_researcher_service,0,6,23,101000,450000,6,,,super_tower_crit_pct,6,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,746,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_07,researcher_super_tower_crit,超级防御塔暴击 Lv.7,advanced_researcher,0,advanced_researcher_service,0,7,23,121000,480000,7,,,super_tower_crit_pct,7,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,747,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_08,researcher_super_tower_crit,超级防御塔暴击 Lv.8,advanced_researcher,0,advanced_researcher_service,0,8,23,141000,510000,8,,,super_tower_crit_pct,8,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,748,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_09,researcher_super_tower_crit,超级防御塔暴击 Lv.9,advanced_researcher,0,advanced_researcher_service,0,9,23,161000,540000,9,,,super_tower_crit_pct,9,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,749,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_10,researcher_super_tower_crit,超级防御塔暴击 Lv.10,advanced_researcher,0,advanced_researcher_service,0,10,23,181000,570000,10,,,super_tower_crit_pct,10,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,750,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_11,researcher_super_tower_crit,超级防御塔暴击 Lv.11,advanced_researcher,0,advanced_researcher_service,0,11,23,201000,600000,11,,,super_tower_crit_pct,11,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,751,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
researcher_super_tower_crit_12,researcher_super_tower_crit,超级防御塔暴击 Lv.12,advanced_researcher,0,advanced_researcher_service,0,12,23,221000,630000,12,,,super_tower_crit_pct,12,1,ok,高级研究员：超级防御塔暴击率每级提高1%。,1,technology,752,4,0,0,0,,,0,,technology_level,ability_upgrade_attack,
